OS,Device status,Name,Client security status,Patch status,Available patches count,Customer,Device Group,Last logged in user,Owner,Last Activity,OS name,OS version,CCS version,CCC version,External IP,Internal IP,AD\LDAP,Domain\Workgroup,Model,Processor,Serial Number,System Model,System Manufacturer,Ownership Type,Registered,Local Time Zone,Service Pack,Reboot Time,Reboot Reason,CPU usage - %,CPU frequency,RAM usage - %,RAM usage - MB,Total RAM,Network Usage,Disk free - GB,Disk used - GB,Security Profiles,Tags,Notes
Windows,Online,yihsien_chen,安全,提供非關鍵修補程式,3,Default Customer,Default Group - Default Customer,OTSUKATW\Yihsien_Chen,ethan,2023/06/20 12:11:48 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,7.3.44980.22120,60.250.52.83,192.168.121.65,192.168.111.2,otsukatw.corp,Latitude 3330,11th Gen Intel(R) Core(TM) i5-1155G7 @ 2.50GHz,4K2VVL3,Latitude 3330,Dell Inc.,未指定,2022/11/01 01:30:52 PM,UTC +08:00,N/A,2023/06/19 09:03:13 PM,The process C:\Windows\System32\RuntimeBroker.exe (YIHSIEN_CHEN) has initiated the 電源關閉 of computer YIHSIEN_CHEN on behalf of user OTSUKATW\Yihsien_Chen for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,36,2496,58.44,4625,7914,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:141.8|D:189.3,C:143.8|D:10.7,otsuka_no_fw,,
Windows,Online,Lexy_Huang,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Lexy_Huang,ethan,2023/06/20 12:11:12 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,6.37.38821.20070,60.250.52.83,192.168.121.93,192.168.111.2,otsukatw.corp,Latitude 3330,11th Gen Intel(R) Core(TM) i5-1155G7 @ 2.50GHz,3K2VVL3,Latitude 3330,Dell Inc.,未指定,2022/11/01 11:10:52 AM,UTC +08:00,N/A,2023/06/19 07:12:24 PM,The process C:\Windows\System32\RuntimeBroker.exe (LEXY_HUANG) has initiated the 電源關閉 of computer LEXY_HUANG on behalf of user OTSUKATW\Lexy_Huang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,73,2496,61.74,4886,7914,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:134.7|D:187,C:150.9|D:13,otsuka_no_fw,,
Windows,Online,Productin,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Production,ethan,2023/06/20 12:06:37 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,7.3.44980.22120,60.250.52.83,192.168.114.111,192.168.111.2,otsukatw.corp,D320MT-K,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,H7PFAG0004KJ,D320MT-K,ASUSTeK COMPUTER INC.,未指定,2022/11/01 10:09:30 AM,UTC +08:00,N/A,2023/06/17 05:38:01 PM,The process C:\Windows\System32\RuntimeBroker.exe (PRODUCTIN) has initiated the 電源關閉 of computer PRODUCTIN on behalf of user OTSUKATW\Production for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,58,2701,30.36,2457,8094,"Intel(R) Ethernet Connection (2) I219-V - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:62.9|K:0,C:58.5|K:0,otsuka_no_fw,,
Windows,Offline,Lisan-Dell-7430,未安裝用戶端安全性,提供非關鍵修補程式,4,Default Customer,Default Group - Default Customer,OTSUKATW\Lisan,Richardsuma,2023/06/20 11:17:34 AM,Microsoft Windows 11 專業版 (x64),10.0.22621,,7.3.44980.22120,114.37.164.169,172.20.10.4,192.168.111.2,otsukatw.corp,Latitude 7430,12th Gen Intel(R) Core(TM) i5-1245U,5Y6ZKN3,Latitude 7430,Dell Inc.,未指定,2022/10/31 02:00:14 PM,UTC +08:00,N/A,2023/06/18 11:48:29 PM,The process C:\WINDOWS\system32\winlogon.exe (LISAN-DELL-7430) has initiated the 關機 of computer LISAN-DELL-7430 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,2,1600,26.07,4122,15811,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:397.9|D:244.4,C:101.1|D:209.5,otsuka_no_fw,,
Windows,Offline,ChienLin,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\ChienLin,ethan,2023/06/20 10:18:27 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.1.46222.23030,36.237.6.24,"10.30.30.8,172.20.10.6",192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,3294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/10/31 11:18:00 AM,UTC +08:00,N/A,2023/06/14 04:43:39 PM,The process C:\Windows\system32\winlogon.exe (CHIENLIN) has initiated the 關機 of computer CHIENLIN on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,1,2208,44.36,3493,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:162.9,C:80.6,otsuka_no_fw,,
Windows,Online,Bao-Dell-7430,未安裝用戶端安全性,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\bao,Richardsuma,2023/06/20 12:14:15 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,,7.3.44980.22120,1.173.106.228,192.168.5.83,192.168.1.10,otsukatw.corp,Latitude 7430,12th Gen Intel(R) Core(TM) i5-1245U,7Y6ZKN3,Latitude 7430,Dell Inc.,未指定,2022/10/31 10:41:22 AM,UTC +08:00,N/A,2023/06/18 03:36:25 AM,The process C:\Windows\uus\AMD64\MoUsoCoreWorker.exe (BAO-DELL-7430) has initiated the 重新啟動 of computer BAO-DELL-7430 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,3,1600,24.1,3811,15811,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:211.6|D:390.7,C:94.8|D:256,otsuka_no_fw,,
Windows,Online,Shuishun,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Shuishun,ethan,2023/06/20 12:01:34 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,7.3.44980.22120,60.250.52.83,192.168.121.82,192.168.111.2,otsukatw.corp,Latitude 3330,11th Gen Intel(R) Core(TM) i5-1155G7 @ 2.50GHz,1K2VVL3,Latitude 3330,Dell Inc.,未指定,2022/10/04 12:52:44 PM,UTC +08:00,N/A,2023/06/15 11:11:46 PM,The process C:\Windows\system32\winlogon.exe (SHUISHUN) has initiated the 關機 of computer SHUISHUN on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,22,2496,58.38,4620,7914,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:92.6|D:189.3,C:193|D:10.7,otsuka_no_fw,,
Windows,Connected,Cynthia-Surface,未安裝用戶端安全性,提供非關鍵修補程式,4,Default Customer,Default Group - Default Customer,N/A,Richardsuma,2023/06/20 12:11:37 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,,7.3.44980.22120,124.218.31.221,,192.168.1.11,otsukatw.corp,Surface Pro,Intel(R) Core(TM) i5-7300U CPU @ 2.60GHz,073428472353,Surface Pro,Microsoft Corporation,未指定,2022/10/04 12:58:44 AM,UTC +08:00,N/A,2023/06/18 12:58:16 AM,The process C:\Windows\system32\winlogon.exe (CYNTHIA-SURFACE) has initiated the 關機 of computer CYNTHIA-SURFACE on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,58,2496,37.27,3024,8113,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Marvell AVASTAR Wireless-AC Network Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:89.1|D:105.4,C:40.2|D:6.4,otsuka_no_fw,,
Windows,Online,Rita-dell5330,未安裝用戶端安全性,提供非關鍵修補程式,3,Default Customer,Default Group - Default Customer,OTSUKATW\Rita_Chen,Richardsuma,2023/06/20 12:12:34 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,,8.1.46222.23030,60.250.52.83,192.168.121.59,192.168.111.2,otsukatw.corp,Latitude 5330,12th Gen Intel(R) Core(TM) i5-1245U,FCRPLL3,Latitude 5330,Dell Inc.,未指定,2022/10/03 04:14:50 PM,UTC +08:00,N/A,2023/06/15 05:17:35 PM,The process C:\Windows\system32\winlogon.exe (RITA-DELL5330) has initiated the 關機 of computer RITA-DELL5330 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,12,1600,48.88,3850,7876,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:169.8,C:73.6,otsuka_no_fw,,
Windows,Offline,Erin-Dell-7390,未安裝用戶端安全性,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Erin_Lin,Richardsuma,2023/03/23 03:33:17 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,,7.3.44980.22120,61.216.145.10,192.168.5.126,192.168.1.10,otsukatw.corp,Latitude 7390 2-in-1,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,3S8YYW2,Latitude 7390 2-in-1,Dell Inc.,未指定,2022/09/23 01:17:34 AM,UTC +08:00,N/A,2023/03/20 04:39:54 PM,The process C:\Windows\System32\RuntimeBroker.exe (ERIN-DELL-7390) has initiated the 重新啟動 of computer ERIN-DELL-7390 on behalf of user OTSUKATW\Erin_Lin for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,20,1896,39.39,3179,8070,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:138.5|D:3710.6,C:104.9|D:104.7,otsuka_no_fw,,
Windows,Offline,Lisa-Dell-5310,未安裝用戶端安全性,提供非關鍵修補程式,4,Default Customer,Default Group - Default Customer,OTSUKATW\Lisa_Wu,Richardsuma,2023/05/19 01:02:18 AM,Microsoft Windows 11 專業版 (x64),10.0.22621,,7.3.44980.22120,123.192.234.149,192.168.0.142,192.168.1.11,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,5294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/09/22 05:06:34 PM,UTC +08:00,N/A,2023/05/14 11:11:34 AM,Normal shutdown without log.,18,2208,45.85,3611,7875,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:175.3,C:68.1,otsuka_no_fw,,
Windows,Online,1F-b-Room,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Cindy_Wu,ethan,2023/06/20 12:13:16 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.1.46222.23030,60.250.52.83,192.168.111.138,192.168.111.2,otsukatw.corp,OptiPlex 5000,12th Gen Intel(R) Core(TM) i5-12500,5PRSYR3,OptiPlex 5000,Dell Inc.,未指定,2022/09/21 03:32:41 PM,UTC +08:00,N/A,2023/06/15 06:42:01 PM,The process C:\Windows\system32\svchost.exe (1F-B-ROOM) has initiated the 重新啟動 of computer 1F-B-ROOM on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,6,3000,33.97,2677,7880,"Intel(R) Ethernet Connection (17) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:51|D:87|G:58.8,C:90.1|D:13.3|G:0.3,otsuka_no_fw,,
Windows,Offline,Danny_Hsu,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Danny_Hsu,ethan,2023/06/20 11:34:17 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.1.46222.23030,114.43.47.94,192.168.121.66,192.168.111.2,otsukatw.corp,Surface Pro 3,Intel(R) Core(TM) i5-4300U CPU @ 1.90GHz,034948743653,Surface Pro 3,Microsoft Corporation,未指定,2022/09/07 03:51:03 PM,UTC +08:00,N/A,2023/06/06 10:44:34 PM,The process C:\Windows\System32\RuntimeBroker.exe (DANNY_HSU) has initiated the 電源關閉 of computer DANNY_HSU on behalf of user OTSUKATW\Danny_Hsu for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,51,2501,50.69,2028,4001,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Marvell AVASTAR Wireless-AC Network Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:59.2|D:0,C:61.7|D:0,otsuka_no_fw,,
Windows,Online,Hothwang,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Hothwang,ethan,2023/06/20 12:01:02 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,7.3.44980.22120,61.216.145.10,"10.30.30.6,172.16.200.79",192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4494YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/08/31 03:41:41 PM,UTC +08:00,N/A,2023/06/16 09:43:08 AM,The process C:\WINDOWS\servicing\TrustedInstaller.exe (HOTHWANG) has initiated the 重新啟動 of computer HOTHWANG on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: 升級 (計劃之中).  Reason Code: 0x80020003.  Shutdown Type: 重新啟動.  Comment: .,26,2208,51.48,4064,7895,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:163.4,C:80.1,otsuka_no_fw,,
Windows,Online,Leila-JiangDELL,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Leila_Jiang,Richardsuma,2023/06/20 12:01:12 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,7.3.44980.22120,60.249.119.220,192.168.104.112,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,J194YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/08/19 02:07:01 AM,UTC +08:00,N/A,2023/06/15 08:55:18 AM,The process C:\WINDOWS\system32\winlogon.exe (LEILA-JIANGDELL) has initiated the 關機 of computer LEILA-JIANGDELL on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,72,2208,43.21,3403,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:162.4,C:80.8,otsuka_no_fw,,
Windows,Offline,Eric-Huang-DELL5310,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Eric_Huang,Richardsuma,2023/06/20 12:08:53 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,7.3.44980.22120,1.163.146.97,192.168.5.109,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,1394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2022/08/19 12:21:25 AM,UTC +08:00,N/A,2023/05/31 07:08:59 PM,The process C:\Windows\System32\RuntimeBroker.exe (ERIC-HUANG-DELL) has initiated the 電源關閉 of computer ERIC-HUANG-DELL on behalf of user OTSUKATW\Eric_Huang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,91,2208,48.15,3792,7875,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:142.4,C:101.1,otsuka_no_fw,,
Windows,Offline,Heng-Yu,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,N/A,Richardsuma,2023/03/10 09:58:34 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.10.0.8697,7.3.44980.22120,61.216.145.10,192.168.5.114,192.168.1.10,otsukatw.corp,Surface Pro 4,Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz,079705764353,Surface Pro 4,Microsoft Corporation,未指定,2022/08/01 05:19:52 PM,UTC +08:00,N/A,2023/02/22 02:50:22 PM,The process C:\Windows\System32\RuntimeBroker.exe (HENG-YU) has initiated the 重新啟動 of computer HENG-YU on behalf of user OTSUKATW\Heng-Yu_Wu for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,53,2496,59.82,2403,4017,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Marvell AVASTAR Wireless-AC Network Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:37.8,C:83.1,otsuka_no_fw,,
Windows,Online,RICHARD_HSIEH,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Richard_Hsieh,ethan,2023/06/20 11:59:45 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,7.3.44980.22120,60.250.52.83,"192.168.111.180,192.168.121.64,192.168.121.64",192.168.111.2,otsukatw.corp,OptiPlex 5000,12th Gen Intel(R) Core(TM) i5-12500,5SDWXP3,OptiPlex 5000,Dell Inc.,未指定,2022/07/13 03:10:36 PM,UTC +08:00,N/A,2023/06/14 07:10:47 PM,The process C:\Windows\system32\winlogon.exe (RICHARD_HSIEH) has initiated the 關機 of computer RICHARD_HSIEH on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,10,3000,35.9,2829,7880,"Intel(R) Ethernet Connection (17) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Edimax Wi-Fi N150 Bluetooth4.0 USB Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Edimax Wi-Fi N150 Bluetooth4.0 USB Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:99.3,C:141.9,otsuka_no_fw,,
Windows,Offline,Chenping_liu,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Chenping_Liu,ethan,2023/06/20 10:37:45 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.4.0.8311,7.3.44980.22120,60.250.52.83,192.168.137.115,192.168.111.2,otsukatw.corp,Latitude 5330,12th Gen Intel(R) Core(TM) i5-1245U,7PYBQL3,Latitude 5330,Dell Inc.,未指定,2022/07/13 01:13:57 AM,UTC +08:00,N/A,N/A,N/A,13,1600,50.6,3985,7876,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:62.4,C:179,otsuka_no_fw,,
Windows,Offline,Mag_Rao,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Mag_Rao,ethan,2023/06/20 11:15:04 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.1.46222.23030,60.250.52.83,192.168.121.79,192.168.111.2,otsukatw.corp,Latitude 5330,12th Gen Intel(R) Core(TM) i5-1245U,6PYBQL3,Latitude 5330,Dell Inc.,未指定,2022/07/12 10:35:45 PM,UTC +08:00,N/A,2023/06/14 05:58:11 PM,The process C:\Windows\System32\RuntimeBroker.exe (MAG_RAO) has initiated the 電源關閉 of computer MAG_RAO on behalf of user OTSUKATW\Mag_Rao for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,5,1600,60.68,4779,7876,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:54,C:187.4,otsuka_no_fw,,
